race,LSAT,UGPA,ZFYA,uuid
0,43.0,3.2,-1.07,187215459169190461216702347480169932454
0,31.0,2.6,-0.43,215253698423207268978330714320795119411
2,42.0,3.7,1.22,136759826847355198699522130220925007908
0,39.0,3.7,-1.5,330007791900388280449937738264558242491
0,47.0,3.1,1.32,320238940772467313141322709736678255459
0,41.0,3.8,-0.51,114295893103174551767394667678789245170
0,33.0,3.6,-0.99,5591595096867367055939222283803078062
0,42.0,3.4,-0.08,207264610403291445196025107292979095974
0,46.0,3.3,1.04,295130976385005833420159075944351998876
0,32.25,3.3,-0.71,12452027981770396301976989538742641990
0,37.0,3.5,-1.69,118807518067446515719185442222628858644
2,41.0,3.6,0.85,213333121951247019160928336580884610770
0,39.0,3.9,-0.35,179822073537558577790607422993269036242
0,42.0,3.4,-0.16,291273968260579475862830527797545222124
3,28.5,2.4,-1.54,324722557665062521238967184626868762684
0,44.0,3.6,0.77,269975845065923962914489770496040137379
0,40.0,3.6,0.67,264369665720680040148866608714750920136
4,37.0,2.5,-1.67,169356188568864347096355371251613446712
0,39.0,3.7,1.37,61626394099431760357061302782719928571
0,28.5,2.6,-0.95,184705098323708376350403902932385402246
0,44.0,3.2,-1.69,88036754884438138607934286799540884819
0,40.0,3.4,0.69,270234195467032144309612171594397467654
0,46.0,3.0,0.95,236206495347728920101094796172476461162
0,42.0,3.7,1.14,42601393074006828350678183060112646006
0,40.0,3.7,-0.22,198003496095428176812333942718023835122
0,41.0,3.6,0.36,127348246083759951140880645289287994502
0,46.0,3.5,2.11,23385842666645158227800305766189387237
3,42.0,2.5,-0.59,219647410106290272779027012093771550957
0,37.0,3.0,1.72,4271279325929296201841438948941187292
0,39.0,2.9,1.67,24802060780612249437297971728629082428
0,31.0,2.5,0.02,258744254239921088082089008526773005076
0,36.0,2.9,-0.78,105255228448599373398716254274770739289
0,32.5,3.3,0.56,286678213075688373894605045287687935846
0,35.0,2.3,0.95,133062722776173959981643989369675457489
0,41.0,2.9,0.74,22003051723636136192509169331271698440
0,30.25,2.9,-0.59,325296109638617260727785190649844239088
0,37.0,3.2,-0.32,88881938380899941755448938897975597475
0,36.0,3.8,0.99,48718967302482329364670412607063211108
0,36.0,3.1,-0.37,29248992998579559162894622066083705689
0,39.0,2.9,0.49,58877579853985239229652448871752912048
0,29.25,3.2,-0.88,179762200717276707757384801789122949461
0,35.0,3.2,-0.86,223925644652511722848858642884029136839
0,33.5,3.3,0.03,231301611305293819031973905922871006164
0,34.0,3.4,-0.94,215390621122190066923991838090674572135
0,38.0,2.8,-0.58,234765420973790299932447191798308728657
0,37.0,2.5,0.14,242358846122242201205704681614322200739
0,34.25,2.8,-0.55,233783713517097551432588365005840874473
0,41.0,2.8,0.66,303130424481799625855833853369590105342
0,26.0,3.5,0.72,79591515338139944664474329197959285533
0,36.0,2.9,-0.48,27376755801116581349092156463520293537
0,34.0,2.8,-0.16,42739871056150839481297998692988221884
0,38.0,2.7,1.15,58526294563119689320202578409016037667
0,38.0,2.6,-0.78,161572063985119686291134937112244104392
0,35.0,2.9,0.22,245137269939270021457320408656842938825
0,35.0,3.5,1.08,57514145348859275176337884818487651452
0,46.0,2.7,0.8,75296385016710571655836351818545158004
0,35.0,3.0,0.53,326478996369112635428198316485010976117
0,33.0,2.1,-0.62,175616646347382505968596182608768901600
0,35.0,3.2,0.92,317501475506069001169277174045109345611
0,28.0,3.3,0.37,136809671022476428572133943175604802378
0,36.0,2.9,0.28,86321011056172294643278291472563359164
0,35.0,2.9,0.09,246844463813550349795243297453943447174
0,32.0,3.8,-0.39,9777747888270071308968370304975242015
0,32.0,2.9,0.68,6453347182163381756748088664914600124
0,40.0,3.3,0.34,177850826751283732745384580379050405867
0,31.0,3.9,0.14,88991544171160393383865341685452350974
0,35.0,3.6,-0.33,210622366435889454005204303517331818460
0,32.0,3.1,-0.9,301561048984531390578890435358447975191
3,29.0,2.5,-0.25,9520263846935148256312602047468071784
0,35.0,2.8,-1.24,219793330061158993640763567203165069681
0,40.0,3.4,1.86,109851686437391055978342343128878135132
3,34.0,3.3,1.75,16439259929132542638519310644667045596
3,27.0,3.5,-0.93,195841255099437281262027307091869441367
3,30.0,3.3,0.29,330066865953301858938576948912144904103
3,31.0,2.2,0.21,258116969295784757040200274953636300995
3,23.25,2.7,-1.56,192760999785591130004251460295066940819
2,30.75,1.9,-0.02,60665287514020800998835495095235422388
3,29.0,3.2,1.12,205362001478231492030156384667287623124
3,33.0,2.3,0.16,123278626062449106865682779942558049192
2,29.0,2.7,0.16,50894564182833142612461910589981667631
3,39.0,3.2,1.03,96287381676660580613916522700889624573
3,32.5,2.6,1.94,307094602423970335984573810125221171825
3,32.0,2.9,-0.57,260864913545041782176967108126291706893
3,31.0,3.1,0.62,117208003474657108658357069673293613009
0,37.0,3.0,-0.04,305394646792292827421790033164127942250
0,30.5,3.0,0.77,206661096727239239982622408203126075557
3,27.0,2.8,-1.06,289999599518822471042628525562438134281
3,36.0,2.6,0.41,93991224078869631984426714898605225606
3,29.0,2.1,-0.56,64079472537220845749145570509637398453
0,36.0,3.3,0.55,13388942358409425777204617126830738840
2,30.0,2.8,0.05,170267128356576919871965060306705437302
3,32.5,2.1,0.76,202060633701150108644268156779992034179
0,23.5,3.6,0.69,100329087292058707728387889374087516666
3,31.0,2.9,-0.9,92214470550733986889264365104084464483
3,31.0,3.1,-0.62,10127027323983940056206553858114183788
3,30.0,2.7,1.14,216896966869189936888960763012109188658
3,31.0,2.9,-1.69,107695851511947052969341571807086658489
3,29.0,2.7,-1.03,220908752359368185984211916155031849577
3,28.0,2.8,-0.09,108026291687047816585898532657059262852
0,40.0,1.7,0.52,271196205472386330535500479414075968537
4,29.0,3.6,-0.58,218196934669190910828856713499783572558
4,29.0,2.5,0.56,272851715237939762895421552702975977557
3,34.0,3.3,-1.24,148297944935235508339311858461020305194
3,30.0,3.4,0.71,246968167538346546305801790183917347304
3,28.5,2.2,-0.31,200684474580561419817780630679589715478
3,36.0,2.2,-0.55,282903329810382347799135695203021029270
3,31.0,2.8,0.02,35823381107786384090271693726569606882
3,31.0,2.2,-0.48,273225450864325955557817172645737463908
0,35.0,2.3,1.69,41933601714386958510984763830374825291
3,35.0,3.2,0.78,176329646929788197509628462481851365058
3,34.0,3.2,0.97,77015267904895874326305837038830929701
2,30.0,2.8,-0.69,109472682546085670498019945587066005867
3,32.0,3.4,0.1,264474395329352386722738750593542199155
0,37.0,2.7,-0.64,317303419095639693437260470730653659970
0,34.5,1.9,-0.93,65701918465087647133936181032928752242
0,36.0,2.7,0.78,89040339905092619314861378201860346941
3,26.0,3.6,0.03,67040288818559935383135584595273237115
3,34.0,3.1,-0.35,141652393387406438338440792446920843325
0,28.0,3.9,0.6,276379664288140599918512035880687229364
3,26.0,2.9,-0.14,170040208182264977531996551569751010597
3,26.5,2.8,-2.14,275346426821842710440908676577202002745
3,37.0,1.9,-0.96,47557628982767546005935151630961042840
3,32.0,2.1,-0.62,31496993824427462466497795404606419
3,20.0,2.7,-0.93,228117292744224886049143652027621879220
0,31.5,2.4,-0.06,294532687304324244984106847558599654604
3,33.0,3.7,-0.55,277942829537090546165434893859576859901
0,35.0,2.7,-0.28,212861461181243203871441626761042588492
3,31.5,2.0,-0.68,315127942820532190846720680222172689903
3,23.25,3.5,0.21,20624930822896392674752076174254531250
3,29.0,2.7,-0.04,12900775389527374475858107071479364196
3,32.0,2.2,-0.91,220368718848457790430484288582401710921
0,39.0,2.5,1.4,282279239716082747268881282951047387202
3,33.0,2.2,-1.41,4351462912242182479396394456439867999
0,33.0,3.0,-0.72,79313461443049069842068022935006540978
2,31.0,2.7,0.14,279626103584236693557695261142508374495
3,29.5,2.4,-0.17,197946707884765166985606525970257315327
3,30.0,2.6,0.89,49218749882661583718346345551955770755
3,28.0,2.7,-0.02,329492449898215007020628827598520118576
3,29.0,2.6,-1.18,281117839800982135433069595555951943502
0,30.25,2.5,-0.43,57627640543977826090861708256619613143
3,32.0,2.6,-0.8,90728783115263274938299799324272474891
3,26.0,3.1,-0.05,151041624189968433552036268075531712281
3,32.0,3.0,1.22,262722718137475299229943390853742975210
3,32.0,3.4,-1.68,236116172816271840883325908928935961368
3,39.0,2.2,1.72,237971222034607611530556273126890400890
3,29.0,2.6,-1.36,36959419496549671519410047224242948463
3,30.0,3.6,-0.02,91725887546534200039793067528694781668
3,36.5,2.9,1.59,196555233619950686690939225158345034669
3,24.0,2.7,0.57,42422909092760767613116803268877374311
3,32.0,3.5,0.59,49479687559800585449473118434877378397
3,35.0,2.3,0.46,46787740440864366126434001486590545947
3,39.0,3.4,1.61,106531962082333161160534279775024462889
6,25.0,3.6,1.73,45349019186436194375315493602895853126
3,32.0,3.0,0.46,329180471047021276205969450644687649546
3,34.0,2.9,-0.36,88975691509272562225672666423577034753
3,28.0,3.0,1.09,109280876772529980197352868181792402188
3,35.0,2.7,-0.21,28784697422349090740139228937004124179
2,26.5,3.1,-0.21,26488500243695722863338453633056714924
0,32.0,3.0,0.88,26536942114389936152419145325773470449
3,30.0,3.3,1.39,263010133299052004101517931004501128871
3,28.0,3.1,2.23,78680536994383462214312678118925106308
3,23.5,3.6,-0.52,251824132648550926090890409076419868115
3,39.0,2.9,2.6,113036395744026522308446821045382560459
0,40.0,3.6,0.24,4747703910176565418650274915182605405
3,32.0,2.6,1.44,104835926468294798757887223316208231230
0,35.0,2.8,2.36,227264809744243071842592533846008295305
3,30.0,2.5,0.18,277959827190355884451434956383270915062
3,33.0,2.9,0.44,61994879179406331925080812936222376432
3,23.0,3.5,0.8,265428364053829000972786753701525546396
3,29.0,2.6,-0.61,62670951202648002921913881724664219052
3,32.0,2.7,-1.04,242598723161593458340838782680812503130
0,35.0,3.0,0.05,188215882609618842616243144868697198596
3,27.5,2.4,-0.45,63245945890823845084071789922103786091
3,41.0,2.1,0.71,69317690963324591879364612319136893914
3,30.0,2.5,-0.69,88059269826152659301693244433010809642
3,29.0,2.4,0.49,309077105557173151277893368140893564674
3,34.0,3.1,1.52,106524370979417208906709597776252796493
3,32.0,3.2,1.14,262161855182571099638043616249362352037
3,26.0,3.0,1.49,172602189475899491502964486477479719452
3,30.0,3.4,-2.6,144750811660744136534515177738094803198
0,40.0,3.7,-0.39,82365934940810328122053260379541280165
0,46.0,4.0,1.12,149298543503117129958064955733282804056
0,44.5,3.6,0.57,12212184212830178752168295337066076315
3,33.0,3.3,-0.82,68726806210752261086553566701301688100
0,47.0,3.7,1.22,196311905923416848587472530723598800948
3,35.5,3.6,-0.75,91985720997983951189977710340367457120
0,45.0,3.1,-0.82,100053924231968949216547598418178297898
0,41.0,3.2,-1.21,244135137265795579529516051561383676603
0,42.0,4.0,0.37,308668137647196512059692225448810879752
0,46.0,3.7,1.55,191188347840790320962892881492170607402
0,46.0,2.6,1.22,66099715647673223809907130501987221305
0,45.0,3.4,-1.27,84310938304355492851547774606213281764
0,45.0,3.6,1.59,202010747629608040906578389109453457655
0,48.0,3.6,0.93,123029024463132381204051539550861316871
0,41.0,3.7,0.19,328301230076735205915574311521132273848
0,41.0,3.6,-0.46,33179267561389858953747802314023850372
0,45.0,3.6,1.83,196476628201235278858024507046349065123
0,46.0,3.6,0.87,18559485207669907963010572879812135823
0,45.0,3.8,-1.31,155935552999630303628774717725917211715
0,45.0,3.4,-2.96,171419824716623508639672710258491095830
0,43.0,3.8,-0.33,268334117312328984121856121423360183763
6,41.0,3.4,0.3,82850966645940203283769889279826955320
0,43.0,3.5,-0.53,174013329584726894813998491906226211382
0,41.0,3.5,-0.65,59908131953808961263588087910030324599
0,44.0,3.2,2.33,127373280959514694673648464400348894441
3,34.0,3.2,-1.48,138777666505026127383094307774314819624
0,47.0,3.5,0.62,287385659097627713967805951878686614799
4,45.0,3.9,0.09,271582511931692429012190578741162555401
0,39.0,3.9,0.23,107747831169724949717779020881775702386
0,45.0,3.7,-1.47,148936391332174216227751340565989467007
0,34.0,3.6,0.98,53970201199331641189625361837400140027
0,45.0,3.5,-1.14,231472639098168906397014270661480813439
0,39.0,3.8,-0.27,122714243590744251225558430935797886759
0,42.0,3.6,-0.54,305281167400777221134074994822202395754
0,39.5,3.6,-0.09,131128631703880521885884465114278640870
6,29.5,3.8,-0.72,189630046891946007730031509462065077797
3,28.0,3.1,-1.24,297401650185021450158964860465397028339
0,42.0,3.1,-0.57,91638037208681499104853784081126716526
3,29.0,2.6,-1.1,28778254229694262963965036054927218940
0,42.0,3.6,-0.33,317185899763807178864216775319048887155
0,44.0,3.6,-0.55,41454658167900457003436003065111607616
0,42.0,3.8,0.28,219036306962339825228672092887571633717
0,40.0,3.3,-0.78,297870850463153088751377332751677475953
0,42.0,3.6,0.27,181691747370925715909082763365580879534
3,34.0,3.7,-1.87,246209529309891011120007723014361260353
0,44.0,3.6,0.1,161505243468179118784839676006126428150
3,24.0,3.9,-1.21,191376089516447684396903376837543109348
3,38.0,3.4,-2.64,286603826605205099120195997764468257965
3,36.0,3.5,-0.91,178837985790760936569177074186278091077
0,46.0,3.6,1.5,131466317386096753436318332368579735948
0,42.0,3.0,-0.76,216904901309084196310993057264389702205
4,48.0,3.1,0.99,148635134142169626234627730495720858950
4,41.0,3.7,-0.94,111720028708032680817011619216234630701
0,37.0,3.6,0.32,270014641562595916000955548035338865693
0,37.0,3.7,-0.19,245326821854540492215964529063809007482
0,43.0,3.7,-0.85,67267883279324589191131646144672713704
0,44.0,3.2,-1.08,333169009192154044640361429592030625480
0,45.0,2.9,0.52,49774210643741214349215415770099289508
0,41.0,3.2,0.13,107388034516253557531031393394268224559
0,39.0,3.7,0.38,128464221418126029211254968918880245428
0,41.0,3.9,0.61,282370762569277270005307563098573538351
2,40.5,3.5,-0.47,17145289742504838978986620650046919861
4,41.0,3.5,-1.08,18121963706304038411841559082591943624
0,44.0,3.9,0.54,70169640027899392981282822330391613599
0,45.0,3.2,-0.15,131794031014328834695855463941438621287
0,39.5,3.7,-0.72,115227169218376756449228966621002714137
0,42.5,3.7,0.07,113854575070187403925438371040619124726
0,42.0,3.6,-0.16,279735298662745900977317579809114288663
0,39.0,3.4,0.1,314462870881923701096949383674908349326
0,44.0,3.2,0.99,7055708316755492275290209407198209457
0,43.0,3.7,0.77,318961070056112450162762074717593702639
0,44.0,3.7,0.77,149465247760028302833031897540154374444
0,42.0,3.1,-0.22,254181347127199028151432538073168114647
0,42.0,3.7,-0.03,189380438010120638794467790779445246783
0,40.5,3.6,0.45,208274126040246143496189786812917218884
0,42.0,3.8,0.51,136338795792577374036878471112849164766
0,46.0,3.5,-0.31,55740579928582966942014879580747827143
0,42.0,3.5,0.2,62017557724454804018609507891096624148
0,44.0,3.8,1.08,305893287263024990041369105948360790187
0,46.0,3.3,1.72,108641408110357836266929122029930769298
0,46.0,3.4,1.5,332871308378247194844552686327368818021
0,46.0,3.5,0.51,140423246018723620554237650527972572541
0,41.0,3.8,-1.36,6336567290125268828864747031084185284
0,44.0,3.7,0.22,127672289739496404573530109595826712042
0,41.0,3.3,-0.25,156431912198735286558121838054277653608
0,41.0,3.1,-1.3,188163415642508696669797140274244361826
0,48.0,3.4,1.44,288957728196083061835603181970308643573
2,41.0,3.4,-0.92,311661901509076491297060216152513224758
2,37.5,3.6,-0.82,122868084105994260265586425065885679925
0,48.0,3.7,2.42,3127025436373435193194405884918639305
0,35.0,3.5,-0.12,104328419390313003751865835907486414988
0,43.0,3.6,0.93,62748087080324209597845775252509077617
0,40.0,3.9,-0.12,117416152970770941121732094038051602156
0,44.0,3.2,1.66,201494664952410838877940233901097610724
0,43.0,3.5,-0.6,195522822722278373585763676665568731752
0,44.0,3.4,1.53,29316263086582798483346230543359232905
5,31.0,3.4,-1.65,196890988108291262793338322141827615593
0,41.0,3.7,-1.84,283790673899072424495840581533728449687
0,41.0,3.4,0.54,248909508180311901832390366168087802387
0,38.0,3.6,0.26,334862876106987215517493334035564936471
0,42.0,3.6,1.34,141849364190944832210152158868260790947
0,46.0,3.5,0.0,55458943596181581909695575490403742311
4,40.0,3.9,-0.63,175761652807346257801470810896146301751
0,37.75,3.4,0.25,37903180988522477004413405796801770845
0,40.0,3.8,0.48,301494489353245962156469697975329024413
0,40.0,3.7,-0.16,112654861535878263363189870370564807763
0,42.0,3.9,-0.63,264055145696383262340176819241729110418
7,44.0,3.5,0.67,178662603454177539394147851067636677137
0,41.0,3.4,0.41,171928559125645969342713925663456747478
0,42.0,3.3,-0.15,313221651945664811937229270825239214206
0,42.0,3.6,1.63,140576265871728066670770093150011785153
2,41.0,3.7,0.1,193525538200691419371260979477526668566
0,42.0,3.3,1.18,130899811191300092164626499193147898738
0,42.0,3.5,0.48,20202956990524168673123420436174627170
0,41.0,3.7,0.04,10421677116554364367520573414655407668
0,46.0,3.1,1.98,14777148048385520604421554491537705321
2,43.0,3.4,-0.02,195106884298282790232472733291886546442
0,32.5,3.1,-2.06,255824701729386177980808426907738482944
0,40.0,3.7,-0.25,326246506098393569205159943212617814475
2,39.0,3.9,-0.15,117749231313685188601975317170535959319
2,42.0,3.6,1.69,87699769094459747305348847246067808551
0,38.5,3.6,0.74,283612980880867748836429038679767256040
2,43.0,3.6,0.86,216806299668535235645246783187470457240
0,39.0,3.5,1.4,247159986684964697017584988786774949466
0,44.0,3.1,0.93,175848793545989279950082524871191470705
0,41.0,3.4,-0.6,259520670868944566706620044363687070608
0,43.0,3.4,-0.6,99626151168165059603250865637306698075
0,41.0,3.6,-1.71,263857520354636588638915180070393592765
0,44.0,3.3,0.01,262933624304785665695583219815252696940
0,45.0,3.6,0.9,29395540869847821114356741841668397688
0,41.0,3.6,-0.22,199977029976989385073150019028304946237
0,41.0,3.0,1.34,100407242846910791766933214085762815163
5,32.0,3.3,-1.01,310279791394158001603571162045515634577
