,sex,LSAT,UGPA,ZFYA,fairScore
570,1,39.0,3.2,1.03,39.50881179099064
571,1,32.5,2.6,1.94,32.921753595657464
572,0,32.0,2.9,-0.57,32.017492169171646
573,0,31.0,3.1,0.62,29.843534062096946
574,0,37.0,3.0,-0.04,36.41346478420596
575,1,30.5,3.0,0.77,30.853478459995404
576,1,27.0,2.8,-1.06,26.764884964683947
577,0,36.0,2.6,0.41,36.41346478420596
578,0,29.0,2.1,-0.56,27.650038935489906
579,1,36.0,3.3,0.55,37.365151536881505
580,1,30.0,2.8,0.05,30.853478459995404
581,1,32.5,2.1,0.76,32.921753595657464
582,0,23.5,3.6,0.69,23.563039570258294
583,1,31.0,2.9,-0.9,30.853478459995404
584,1,31.0,3.1,-0.62,30.853478459995404
585,0,30.0,2.7,1.14,29.843534062096946
586,0,31.0,2.9,-1.69,29.843534062096946
587,0,29.0,2.7,-1.03,27.650038935489906
588,0,28.0,2.8,-0.09,27.650038935489906
589,0,40.0,1.7,0.52,40.721656787614336
590,1,29.0,3.6,-0.58,28.813945574957486
591,0,29.0,2.5,0.56,27.650038935489906
592,1,34.0,3.3,-1.24,35.17017203352973
593,0,30.0,3.4,0.71,29.843534062096946
594,1,28.5,2.2,-0.31,28.813945574957486
595,1,36.0,2.2,-0.55,37.365151536881505
596,0,31.0,2.8,0.02,29.843534062096946
597,1,31.0,2.2,-0.48,30.853478459995404
598,0,35.0,2.3,1.69,34.207678710157104
599,1,35.0,3.2,0.78,35.17017203352973
600,1,34.0,3.2,0.97,35.17017203352973
601,0,30.0,2.8,-0.69,29.843534062096946
602,1,32.0,3.4,0.1,32.921753595657464
603,1,37.0,2.7,-0.64,37.365151536881505
604,0,34.5,1.9,-0.93,34.207678710157104
605,0,36.0,2.7,0.78,36.41346478420596
606,1,26.0,3.6,0.03,26.764884964683947
607,1,34.0,3.1,-0.35,35.17017203352973
608,0,28.0,3.9,0.6,27.650038935489906
609,1,26.0,2.9,-0.14,26.764884964683947
610,1,26.5,2.8,-2.14,26.764884964683947
611,0,37.0,1.9,-0.96,36.41346478420596
612,1,32.0,2.1,-0.62,32.921753595657464
613,1,20.0,2.7,-0.93,20.582534916487617
614,0,31.5,2.4,-0.06,32.017492169171646
615,1,33.0,3.7,-0.55,32.921753595657464
616,1,35.0,2.7,-0.28,35.17017203352973
617,0,31.5,2.0,-0.68,32.017492169171646
618,0,23.25,3.5,0.21,23.563039570258294
619,1,29.0,2.7,-0.04,28.813945574957486
620,0,32.0,2.2,-0.91,32.017492169171646
621,0,39.0,2.5,1.4,38.59153295217082
622,1,33.0,2.2,-1.41,32.921753595657464
623,1,33.0,3.0,-0.72,32.921753595657464
624,1,31.0,2.7,0.14,30.853478459995404
625,1,29.5,2.4,-0.17,30.853478459995404
626,1,30.0,2.6,0.89,30.853478459995404
627,1,28.0,2.7,-0.02,28.813945574957486
628,0,29.0,2.6,-1.18,27.650038935489906
629,1,30.25,2.5,-0.43,30.853478459995404
630,0,32.0,2.6,-0.8,32.017492169171646
631,0,26.0,3.1,-0.05,25.55400660018916
632,0,32.0,3.0,1.22,32.017492169171646
633,1,32.0,3.4,-1.68,32.921753595657464
634,1,39.0,2.2,1.72,39.50881179099064
635,1,29.0,2.6,-1.36,28.813945574957486
636,1,30.0,3.6,-0.02,30.853478459995404
637,1,36.5,2.9,1.59,37.365151536881505
638,1,24.0,2.7,0.57,24.76502944831482
639,0,32.0,3.5,0.59,32.017492169171646
640,1,35.0,2.3,0.46,35.17017203352973
641,1,39.0,3.4,1.61,39.50881179099064
642,1,25.0,3.6,1.73,24.76502944831482
643,1,32.0,3.0,0.46,32.921753595657464
644,1,34.0,2.9,-0.36,35.17017203352973
645,1,28.0,3.0,1.09,28.813945574957486
646,1,35.0,2.7,-0.21,35.17017203352973
647,1,26.5,3.1,-0.21,26.764884964683947
648,1,32.0,3.0,0.88,32.921753595657464
649,0,30.0,3.3,1.39,29.843534062096946
650,1,28.0,3.1,2.23,28.813945574957486
651,1,23.5,3.6,-0.52,24.76502944831482
652,0,39.0,2.9,2.6,38.59153295217082
653,0,40.0,3.6,0.24,40.721656787614336
654,0,32.0,2.6,1.44,32.017492169171646
655,1,35.0,2.8,2.36,35.17017203352973
656,1,30.0,2.5,0.18,30.853478459995404
657,1,33.0,2.9,0.44,32.921753595657464
658,0,23.0,3.5,0.8,21.551964612425838
659,0,29.0,2.6,-0.61,27.650038935489906
660,1,32.0,2.7,-1.04,32.921753595657464
661,1,35.0,3.0,0.05,35.17017203352973
662,0,27.5,2.4,-0.45,27.650038935489906
663,0,41.0,2.1,0.71,40.721656787614336
664,0,30.0,2.5,-0.69,29.843534062096946
665,1,29.0,2.4,0.49,28.813945574957486
666,0,34.0,3.1,1.52,34.207678710157104
667,1,32.0,3.2,1.14,32.921753595657464
668,1,26.0,3.0,1.49,26.764884964683947
669,1,30.0,3.4,-2.6,30.853478459995404
670,0,40.0,3.7,-0.39,40.721656787614336
671,1,46.0,4.0,1.12,47.613943188290406
672,0,44.5,3.6,0.57,45.23413352842084
673,0,33.0,3.3,-0.82,32.017492169171646
674,0,47.0,3.7,1.22,47.09820080732016
675,0,35.5,3.6,-0.75,36.41346478420596
676,0,45.0,3.1,-0.82,45.23413352842084
677,0,41.0,3.2,-1.21,40.721656787614336
678,1,42.0,4.0,0.37,43.892828873340214
679,1,46.0,3.7,1.55,47.613943188290406
680,1,46.0,2.6,1.22,47.613943188290406
681,0,45.0,3.4,-1.27,45.23413352842084
682,0,45.0,3.6,1.59,45.23413352842084
683,1,48.0,3.6,0.93,49.0
684,1,41.0,3.7,0.19,41.67656281304559
685,1,41.0,3.6,-0.46,41.67656281304559
686,1,45.0,3.6,1.83,45.97197194861029
687,0,46.0,3.6,0.87,47.09820080732016
688,0,45.0,3.8,-1.31,45.23413352842084
689,0,45.0,3.4,-2.96,45.23413352842084
690,1,43.0,3.8,-0.33,43.892828873340214
691,1,41.0,3.4,0.3,41.67656281304559
692,1,43.0,3.5,-0.53,43.892828873340214
693,0,41.0,3.5,-0.65,40.721656787614336
694,0,44.0,3.2,2.33,45.23413352842084
695,0,34.0,3.2,-1.48,34.207678710157104
696,0,47.0,3.5,0.62,47.09820080732016
697,0,45.0,3.9,0.09,45.23413352842084
698,1,39.0,3.9,0.23,39.50881179099064
699,1,45.0,3.7,-1.47,45.97197194861029
700,0,34.0,3.6,0.98,34.207678710157104
701,0,45.0,3.5,-1.14,45.23413352842084
702,0,39.0,3.8,-0.27,38.59153295217082
703,0,42.0,3.6,-0.54,43.19111506898679
704,1,39.5,3.6,-0.09,41.67656281304559
705,0,29.5,3.8,-0.72,29.843534062096946
706,1,28.0,3.1,-1.24,28.813945574957486
707,0,42.0,3.1,-0.57,43.19111506898679
708,1,29.0,2.6,-1.1,28.813945574957486
709,0,42.0,3.6,-0.33,43.19111506898679
710,1,44.0,3.6,-0.55,45.97197194861029
711,0,42.0,3.8,0.28,43.19111506898679
712,1,40.0,3.3,-0.78,41.67656281304559
713,1,42.0,3.6,0.27,43.892828873340214
714,1,34.0,3.7,-1.87,35.17017203352973
715,1,44.0,3.6,0.1,45.97197194861029
716,1,24.0,3.9,-1.21,24.76502944831482
717,0,38.0,3.4,-2.64,38.59153295217082
718,1,36.0,3.5,-0.91,37.365151536881505
719,1,46.0,3.6,1.5,47.613943188290406
720,0,42.0,3.0,-0.76,43.19111506898679
721,0,48.0,3.1,0.99,49.0
722,1,41.0,3.7,-0.94,41.67656281304559
723,0,37.0,3.6,0.32,36.41346478420596
724,0,37.0,3.7,-0.19,36.41346478420596
725,0,43.0,3.7,-0.85,43.19111506898679
726,0,44.0,3.2,-1.08,45.23413352842084
727,0,45.0,2.9,0.52,45.23413352842084
728,1,41.0,3.2,0.13,41.67656281304559
729,0,39.0,3.7,0.38,38.59153295217082
730,0,41.0,3.9,0.61,40.721656787614336
731,1,40.5,3.5,-0.47,41.67656281304559
732,1,41.0,3.5,-1.08,41.67656281304559
733,0,44.0,3.9,0.54,45.23413352842084
734,0,45.0,3.2,-0.15,45.23413352842084
735,1,39.5,3.7,-0.72,41.67656281304559
736,0,42.5,3.7,0.07,43.19111506898679
737,0,42.0,3.6,-0.16,43.19111506898679
738,1,39.0,3.4,0.1,39.50881179099064
739,1,44.0,3.2,0.99,45.97197194861029
740,0,43.0,3.7,0.77,43.19111506898679
741,0,44.0,3.7,0.77,45.23413352842084
742,0,42.0,3.1,-0.22,43.19111506898679
743,1,42.0,3.7,-0.03,43.892828873340214
744,1,40.5,3.6,0.45,41.67656281304559
745,0,42.0,3.8,0.51,43.19111506898679
746,1,46.0,3.5,-0.31,47.613943188290406
747,0,42.0,3.5,0.2,43.19111506898679
748,1,44.0,3.8,1.08,45.97197194861029
749,0,46.0,3.3,1.72,47.09820080732016
750,1,46.0,3.4,1.5,47.613943188290406
751,0,46.0,3.5,0.51,47.09820080732016
752,0,41.0,3.8,-1.36,40.721656787614336
753,1,44.0,3.7,0.22,45.97197194861029
754,0,41.0,3.3,-0.25,40.721656787614336
755,1,41.0,3.1,-1.3,41.67656281304559
756,1,48.0,3.4,1.44,49.0
757,0,41.0,3.4,-0.92,40.721656787614336
758,1,37.5,3.6,-0.82,39.50881179099064
759,1,48.0,3.7,2.42,49.0
760,1,35.0,3.5,-0.12,35.17017203352973
761,0,43.0,3.6,0.93,43.19111506898679
762,1,40.0,3.9,-0.12,41.67656281304559
763,0,44.0,3.2,1.66,45.23413352842084
764,0,43.0,3.5,-0.6,43.19111506898679
765,1,44.0,3.4,1.53,45.97197194861029
766,1,31.0,3.4,-1.65,30.853478459995404
767,0,41.0,3.7,-1.84,40.721656787614336
768,1,41.0,3.4,0.54,41.67656281304559
769,1,38.0,3.6,0.26,39.50881179099064
770,0,42.0,3.6,1.34,43.19111506898679
771,0,46.0,3.5,0.0,47.09820080732016
772,1,40.0,3.9,-0.63,41.67656281304559
773,0,37.75,3.4,0.25,38.59153295217082
774,0,40.0,3.8,0.48,40.721656787614336
775,1,40.0,3.7,-0.16,41.67656281304559
776,0,42.0,3.9,-0.63,43.19111506898679
777,1,44.0,3.5,0.67,45.97197194861029
778,0,41.0,3.4,0.41,40.721656787614336
779,1,42.0,3.3,-0.15,43.892828873340214
780,1,42.0,3.6,1.63,43.892828873340214
781,1,41.0,3.7,0.1,41.67656281304559
782,0,42.0,3.3,1.18,43.19111506898679
783,1,42.0,3.5,0.48,43.892828873340214
784,1,41.0,3.7,0.04,41.67656281304559
785,0,46.0,3.1,1.98,47.09820080732016
786,1,43.0,3.4,-0.02,43.892828873340214
787,0,32.5,3.1,-2.06,32.017492169171646
788,0,40.0,3.7,-0.25,40.721656787614336
789,0,39.0,3.9,-0.15,38.59153295217082
790,0,42.0,3.6,1.69,43.19111506898679
791,1,38.5,3.6,0.74,39.50881179099064
792,1,43.0,3.6,0.86,43.892828873340214
793,0,39.0,3.5,1.4,38.59153295217082
794,0,44.0,3.1,0.93,45.23413352842084
795,0,41.0,3.4,-0.6,40.721656787614336
796,1,43.0,3.4,-0.6,43.892828873340214
797,1,41.0,3.6,-1.71,41.67656281304559
798,0,44.0,3.3,0.01,45.23413352842084
799,0,45.0,3.6,0.9,45.23413352842084
800,0,41.0,3.6,-0.22,40.721656787614336
801,0,41.0,3.0,1.34,40.721656787614336
802,0,32.0,3.3,-1.01,32.017492169171646
803,1,40.0,3.8,0.55,41.67656281304559
804,0,47.0,3.5,-0.6,47.09820080732016
805,0,36.0,2.8,-1.07,36.41346478420596
806,0,32.0,3.3,-0.4,32.017492169171646
807,0,39.0,2.8,-0.49,38.59153295217082
808,0,29.5,3.4,0.92,29.843534062096946
809,0,37.0,3.0,0.53,36.41346478420596
810,1,35.0,3.6,1.78,35.17017203352973
811,0,29.0,3.3,0.58,27.650038935489906
812,1,39.0,2.4,-0.47,39.50881179099064
813,0,31.0,3.4,0.46,29.843534062096946
814,1,39.0,3.7,1.74,39.50881179099064
815,1,32.0,3.4,-1.21,32.921753595657464
816,0,37.0,2.9,-0.66,36.41346478420596
817,0,30.0,3.4,-1.07,29.843534062096946
818,0,38.0,2.7,-1.07,38.59153295217082
819,1,35.0,3.6,-0.24,35.17017203352973
820,0,34.5,2.5,0.74,34.207678710157104
821,0,38.0,2.5,-0.91,38.59153295217082
822,0,17.5,3.6,-1.54,16.445408823234917
823,0,37.0,3.0,0.51,36.41346478420596
824,1,43.0,4.0,1.51,43.892828873340214
825,0,36.0,3.1,0.51,36.41346478420596
826,0,36.0,2.3,-0.21,36.41346478420596
827,0,41.0,2.5,1.34,40.721656787614336
828,0,26.0,2.6,0.2,25.55400660018916
829,0,39.0,2.8,-0.05,38.59153295217082
830,1,36.0,3.4,-0.63,37.365151536881505
831,0,37.0,2.6,-1.24,36.41346478420596
832,0,36.0,2.6,1.6,36.41346478420596
833,0,39.0,3.2,-1.19,38.59153295217082
834,0,37.0,3.3,0.78,36.41346478420596
835,0,39.0,2.7,-1.03,38.59153295217082
836,1,33.5,3.4,-0.54,35.17017203352973
837,0,36.0,3.2,1.11,36.41346478420596
838,1,40.0,3.8,1.71,41.67656281304559
839,1,40.0,3.8,1.11,41.67656281304559
840,0,28.0,3.3,-0.4,27.650038935489906
841,1,37.0,2.4,0.34,37.365151536881505
842,0,35.0,3.1,-0.49,34.207678710157104
843,1,35.5,2.1,0.06,37.365151536881505
844,0,38.0,3.3,-0.73,38.59153295217082
845,0,36.0,3.2,-0.47,36.41346478420596
846,0,28.0,3.3,-0.91,27.650038935489906
847,1,36.0,2.9,-0.91,37.365151536881505
848,1,37.0,2.6,-0.75,37.365151536881505
849,1,36.0,2.6,-0.52,37.365151536881505
850,1,34.5,3.3,-0.82,35.17017203352973
851,0,36.0,3.0,-0.33,36.41346478420596
852,1,35.0,3.7,-0.49,35.17017203352973
853,0,38.0,3.3,0.18,38.59153295217082
854,0,34.5,2.7,0.39,34.207678710157104
855,0,38.0,3.0,-0.08,38.59153295217082
856,1,37.0,4.0,1.88,37.365151536881505
857,0,36.0,2.9,-0.63,36.41346478420596
858,1,39.0,3.7,0.78,39.50881179099064
859,1,41.0,3.6,1.41,41.67656281304559
860,0,37.0,2.6,0.06,36.41346478420596
861,0,42.0,2.6,0.53,43.19111506898679
862,0,36.0,2.7,-0.17,36.41346478420596
863,0,39.0,3.5,0.46,38.59153295217082
864,1,35.0,3.4,0.99,35.17017203352973
865,0,31.0,3.8,0.53,29.843534062096946
866,1,33.5,3.5,0.5,35.17017203352973
867,0,43.0,2.7,-0.13,43.19111506898679
868,1,23.0,3.0,-0.92,22.685237964276627
869,0,38.0,3.3,0.43,38.59153295217082
870,0,29.0,2.9,-0.56,27.650038935489906
871,0,41.0,2.7,-1.32,40.721656787614336
872,0,35.0,2.6,-0.49,34.207678710157104
873,0,29.5,3.5,-0.03,29.843534062096946
874,0,36.0,2.8,-1.98,36.41346478420596
875,0,33.0,3.5,-1.15,32.017492169171646
876,0,28.5,3.0,-1.35,27.650038935489906
877,0,40.0,3.0,0.56,40.721656787614336
878,1,39.0,3.0,-0.53,39.50881179099064
879,0,41.0,2.9,0.37,40.721656787614336
880,0,31.0,3.2,0.4,29.843534062096946
881,0,29.0,2.6,-0.86,27.650038935489906
882,1,33.0,3.5,0.0,32.921753595657464
883,0,31.0,2.4,-0.72,29.843534062096946
884,0,37.0,3.3,0.96,36.41346478420596
885,0,33.0,3.4,-0.56,32.017492169171646
886,0,34.0,3.6,0.13,34.207678710157104
887,0,38.0,2.8,1.32,38.59153295217082
888,0,34.0,3.7,0.6,34.207678710157104
889,0,39.0,3.2,0.56,38.59153295217082
890,1,34.0,3.4,-0.86,35.17017203352973
891,1,37.0,2.9,0.92,37.365151536881505
892,1,35.0,2.8,-1.55,35.17017203352973
893,1,37.0,3.0,0.56,37.365151536881505
894,0,43.0,3.7,2.11,43.19111506898679
895,1,36.0,3.1,0.46,37.365151536881505
896,1,35.0,3.6,0.33,35.17017203352973
897,1,41.0,3.3,-0.13,41.67656281304559
898,0,38.0,3.3,1.32,38.59153295217082
899,1,36.0,3.8,-0.06,37.365151536881505
900,0,37.0,3.3,1.78,36.41346478420596
901,1,32.0,3.1,-1.38,32.921753595657464
902,1,40.0,2.9,-0.43,41.67656281304559
903,0,37.0,3.0,0.4,36.41346478420596
904,0,42.0,3.2,-0.46,43.19111506898679
905,1,39.0,2.8,1.42,39.50881179099064
906,0,37.0,3.3,0.6,36.41346478420596
907,0,37.0,2.6,1.69,36.41346478420596
908,1,34.0,3.4,0.79,35.17017203352973
909,0,37.0,3.5,1.95,36.41346478420596
910,0,36.0,3.4,0.07,36.41346478420596
911,0,38.0,3.6,0.4,38.59153295217082
912,0,39.0,2.5,0.79,38.59153295217082
913,0,38.5,3.3,1.35,38.59153295217082
914,0,20.5,2.2,-2.09,19.272851835041056
915,0,30.0,3.5,0.33,29.843534062096946
916,1,35.0,3.5,0.07,35.17017203352973
917,1,30.0,2.8,0.2,30.853478459995404
918,0,41.0,2.8,0.56,40.721656787614336
919,1,38.0,3.1,0.3,39.50881179099064
920,1,32.0,3.3,-1.19,32.921753595657464
921,0,38.5,3.5,0.69,38.59153295217082
922,0,36.0,3.5,-0.16,36.41346478420596
923,1,38.0,3.2,0.79,39.50881179099064
924,0,34.0,2.6,1.05,34.207678710157104
925,0,34.0,3.5,-0.66,34.207678710157104
926,1,32.0,2.5,0.53,32.921753595657464
927,0,40.0,3.1,1.19,40.721656787614336
928,0,44.0,3.1,-0.43,45.23413352842084
929,0,33.0,2.8,-1.32,32.017492169171646
930,0,36.0,3.1,1.62,36.41346478420596
931,1,37.0,3.6,1.62,37.365151536881505
932,0,36.0,3.5,-1.81,36.41346478420596
933,1,33.0,3.1,0.07,32.921753595657464
934,1,26.0,3.6,-1.05,26.764884964683947
935,0,38.0,2.9,0.99,38.59153295217082
936,1,36.0,3.1,-0.49,37.365151536881505
937,1,31.0,3.4,-0.53,30.853478459995404
938,1,30.0,3.6,-0.16,30.853478459995404
939,1,35.0,2.8,0.15,35.17017203352973
940,0,38.0,3.6,0.55,38.59153295217082
941,1,38.0,3.1,0.25,39.50881179099064
942,0,43.0,3.0,0.83,43.19111506898679
943,0,41.0,3.4,-0.74,40.721656787614336
944,0,36.0,3.2,-0.7,36.41346478420596
945,1,35.0,3.2,0.29,35.17017203352973
946,0,35.0,3.2,-0.1,34.207678710157104
947,1,41.0,3.0,1.22,41.67656281304559
948,1,36.0,3.2,-1.63,37.365151536881505
949,0,40.0,3.3,1.27,40.721656787614336
950,0,32.0,3.3,-0.17,32.017492169171646
951,1,35.0,3.6,1.33,35.17017203352973
952,0,39.0,3.6,-0.49,38.59153295217082
953,0,38.0,3.2,0.45,38.59153295217082
954,0,36.0,3.4,0.97,36.41346478420596
955,0,38.0,3.1,-0.94,38.59153295217082
956,0,40.0,3.5,0.54,40.721656787614336
957,1,35.0,3.0,-1.59,35.17017203352973
958,0,38.0,2.8,-1.45,38.59153295217082
959,1,40.0,3.2,0.08,41.67656281304559
960,0,35.0,3.9,1.47,34.207678710157104
961,1,36.0,3.5,-0.98,37.365151536881505
962,0,35.0,3.7,-0.79,34.207678710157104
963,0,44.0,2.8,-0.07,45.23413352842084
964,0,40.0,2.8,0.41,40.721656787614336
965,0,41.0,3.2,1.04,40.721656787614336
966,1,37.0,3.4,0.19,37.365151536881505
967,0,36.0,3.2,-0.05,36.41346478420596
968,1,37.0,3.2,-0.23,37.365151536881505
969,1,43.0,3.7,0.88,43.892828873340214
970,1,36.0,3.7,-0.13,37.365151536881505
971,1,37.0,3.8,-0.88,37.365151536881505
972,0,37.0,3.6,1.49,36.41346478420596
973,1,37.0,3.3,-0.6,37.365151536881505
974,0,38.0,3.3,-0.46,38.59153295217082
975,1,37.0,3.3,-1.24,37.365151536881505
976,1,38.0,3.6,1.36,39.50881179099064
977,0,36.0,3.2,0.26,36.41346478420596
978,0,37.0,3.4,0.16,36.41346478420596
979,0,39.0,2.8,1.04,38.59153295217082
980,1,38.0,3.1,0.51,39.50881179099064
981,1,35.0,3.3,0.01,35.17017203352973
982,0,36.0,3.6,0.94,36.41346478420596
983,0,40.0,2.9,1.36,40.721656787614336
984,0,39.0,3.5,1.61,38.59153295217082
985,0,41.0,3.0,1.66,40.721656787614336
986,0,35.0,3.2,-0.17,34.207678710157104
987,0,38.0,3.5,0.58,38.59153295217082
988,1,35.5,3.3,-0.28,37.365151536881505
989,0,38.0,3.2,0.08,38.59153295217082
990,1,39.0,3.2,-0.52,39.50881179099064
991,0,36.0,3.1,-0.85,36.41346478420596
992,1,36.0,3.6,1.58,37.365151536881505
993,1,38.0,3.5,0.17,39.50881179099064
994,0,38.0,2.9,0.65,38.59153295217082
995,1,37.0,3.2,0.65,37.365151536881505
996,1,37.0,3.5,-1.91,37.365151536881505
997,0,36.0,3.7,-0.24,36.41346478420596
998,0,39.0,3.5,1.2,38.59153295217082
999,0,36.0,3.2,-1.56,36.41346478420596
1000,1,35.0,3.7,0.58,35.17017203352973
1001,0,38.0,3.1,-0.1,38.59153295217082
1002,1,34.0,3.4,0.37,35.17017203352973
1003,1,36.0,3.5,-1.07,37.365151536881505
1004,1,35.0,3.7,0.72,35.17017203352973
1005,0,34.0,3.5,0.05,34.207678710157104
1006,1,37.0,3.4,-0.1,37.365151536881505
1007,1,38.0,3.4,1.88,39.50881179099064
1008,1,37.0,3.0,0.51,37.365151536881505
1009,1,42.0,3.2,1.43,43.892828873340214
1010,0,35.0,3.5,0.97,34.207678710157104
1011,1,37.0,3.1,1.33,37.365151536881505
1012,1,35.0,3.9,2.08,35.17017203352973
1013,0,34.0,3.7,-0.85,34.207678710157104
1014,1,36.0,4.0,-0.6,37.365151536881505
1015,1,42.0,3.0,-0.59,43.892828873340214
1016,0,34.0,3.6,0.94,34.207678710157104
1017,0,41.0,2.9,-0.2,40.721656787614336
1018,1,36.0,3.2,-0.33,37.365151536881505
1019,0,39.0,3.2,0.05,38.59153295217082
1020,0,35.0,3.5,0.12,34.207678710157104
1021,1,39.0,3.4,0.19,39.50881179099064
1022,0,36.0,3.5,-0.24,36.41346478420596
1023,0,39.0,3.1,-0.03,38.59153295217082
1024,1,39.0,3.5,1.11,39.50881179099064
1025,1,35.0,3.3,-0.52,35.17017203352973
1026,0,36.0,3.3,0.72,36.41346478420596
1027,0,35.0,3.5,0.19,34.207678710157104
1028,0,35.5,3.7,1.03,36.41346478420596
1029,1,33.5,3.7,-1.07,35.17017203352973
1030,0,34.5,3.2,0.62,34.207678710157104
1031,1,35.0,2.9,-1.24,35.17017203352973
1032,1,36.0,3.6,2.1,37.365151536881505
1033,0,37.0,3.0,-0.29,36.41346478420596
1034,0,41.0,2.8,0.2,40.721656787614336
1035,0,36.0,3.4,0.22,36.41346478420596
1036,0,38.0,2.5,0.24,38.59153295217082
1037,0,28.0,3.5,-0.33,27.650038935489906
1038,1,37.0,2.7,-1.4,37.365151536881505
1039,0,34.0,3.8,0.8,34.207678710157104
1040,1,37.0,3.2,-0.83,37.365151536881505
1041,1,37.0,4.0,-0.13,37.365151536881505
1042,0,41.0,2.5,1.15,40.721656787614336
1043,0,35.0,3.2,-0.46,34.207678710157104
1044,1,34.5,3.3,-0.02,35.17017203352973
1045,1,40.0,3.3,0.51,41.67656281304559
1046,1,36.0,2.9,-1.38,37.365151536881505
1047,1,37.0,3.5,2.33,37.365151536881505
1048,0,42.0,2.6,0.49,43.19111506898679
1049,0,38.0,3.9,1.93,38.59153295217082
1050,0,36.0,3.2,-0.02,36.41346478420596
1051,0,36.0,3.4,0.04,36.41346478420596
1052,1,37.0,3.4,1.09,37.365151536881505
1053,0,36.0,2.9,-0.89,36.41346478420596
1054,0,36.0,3.0,-1.4,36.41346478420596
1055,0,35.0,3.3,0.41,34.207678710157104
1056,1,32.0,3.6,-0.41,32.921753595657464
1057,0,35.0,3.2,-0.89,34.207678710157104
1058,0,36.0,3.0,-1.11,36.41346478420596
1059,1,36.0,3.1,1.61,37.365151536881505
1060,1,36.0,2.8,1.03,37.365151536881505
1061,0,37.0,3.5,0.64,36.41346478420596
1062,0,34.0,3.5,0.51,34.207678710157104
1063,0,34.0,3.4,0.66,34.207678710157104
1064,1,31.0,2.9,0.14,30.853478459995404
1065,1,42.0,3.9,-0.56,43.892828873340214
1066,1,35.0,3.4,0.51,35.17017203352973
1067,1,39.0,3.4,2.24,39.50881179099064
1068,0,37.0,3.0,-0.35,36.41346478420596
1069,0,34.25,2.6,-0.58,34.207678710157104
1070,0,37.0,2.4,0.43,36.41346478420596
1071,0,43.0,3.4,0.57,43.19111506898679
1072,0,36.0,2.8,-0.35,36.41346478420596
1073,0,39.0,2.8,1.83,38.59153295217082
1074,1,38.0,3.7,0.95,39.50881179099064
1075,1,29.0,3.4,0.2,28.813945574957486
1076,1,35.0,2.9,-0.02,35.17017203352973
1077,1,31.5,3.5,2.1,32.921753595657464
1078,1,34.0,3.5,0.84,35.17017203352973
1079,0,37.0,3.4,0.2,36.41346478420596
1080,0,35.0,3.1,0.33,34.207678710157104
1081,0,42.0,2.6,1.13,43.19111506898679
1082,1,37.0,3.5,0.74,37.365151536881505
1083,1,33.0,3.6,1.11,32.921753595657464
1084,0,35.0,3.5,1.48,34.207678710157104
1085,0,38.0,2.2,0.57,38.59153295217082
1086,1,36.0,3.3,-0.76,37.365151536881505
1087,1,38.0,3.6,0.25,39.50881179099064
1088,0,30.0,3.6,-0.79,29.843534062096946
1089,0,36.0,3.7,0.91,36.41346478420596
1090,1,33.5,3.7,0.5,35.17017203352973
1091,1,36.0,3.6,0.84,37.365151536881505
1092,1,25.0,3.5,0.57,24.76502944831482
1093,0,40.0,2.9,-0.68,40.721656787614336
1094,0,36.0,3.7,-1.28,36.41346478420596
1095,1,26.0,2.8,-1.26,26.764884964683947
1096,1,34.0,3.2,-0.18,35.17017203352973
1097,0,36.0,3.8,0.03,36.41346478420596
1098,1,31.5,3.4,0.47,32.921753595657464
1099,1,39.0,2.6,0.68,39.50881179099064
1100,1,27.0,3.0,-1.07,26.764884964683947
1101,0,47.0,2.6,0.78,47.09820080732016
1102,1,30.0,3.8,1.54,30.853478459995404
1103,0,39.0,2.6,0.7,38.59153295217082
1104,0,42.0,3.0,0.57,43.19111506898679
1105,1,37.0,3.8,-1.18,37.365151536881505
1106,1,27.5,3.6,-0.18,28.813945574957486
1107,1,34.0,3.7,-0.63,35.17017203352973
1108,1,39.0,3.1,-0.55,39.50881179099064
1109,1,35.0,3.0,0.18,35.17017203352973
1110,0,34.0,3.8,0.78,34.207678710157104
1111,0,25.0,2.6,-0.08,23.563039570258294
1112,1,41.0,3.2,-0.08,41.67656281304559
1113,1,39.0,3.0,0.86,39.50881179099064
1114,1,39.0,3.1,1.44,39.50881179099064
1115,1,34.0,3.0,0.39,35.17017203352973
1116,0,28.0,3.1,-0.29,27.650038935489906
1117,0,37.0,3.2,-0.92,36.41346478420596
1118,0,37.0,3.6,1.54,36.41346478420596
1119,1,30.5,3.4,0.39,30.853478459995404
1120,1,34.0,3.3,1.18,35.17017203352973
1121,0,34.0,3.4,0.05,34.207678710157104
1122,1,25.0,2.9,-1.46,24.76502944831482
1123,0,31.5,2.9,-0.03,32.017492169171646
1124,1,37.0,3.8,0.05,37.365151536881505
1125,1,33.0,3.7,0.1,32.921753595657464
1126,1,36.0,3.1,0.84,37.365151536881505
1127,1,32.0,3.2,0.16,32.921753595657464
1128,0,43.0,3.5,1.67,43.19111506898679
1129,1,35.0,3.9,-0.18,35.17017203352973
1130,1,34.5,3.0,-0.03,35.17017203352973
1131,1,39.0,2.9,-1.75,39.50881179099064
1132,1,27.5,2.7,0.0,28.813945574957486
1133,0,41.0,3.3,0.05,40.721656787614336
1134,0,38.0,3.2,0.26,38.59153295217082
1135,1,35.0,3.8,2.06,35.17017203352973
